,Austen_Persuasion,Doyle_TheHound,Austen_Pride,Doyle_TheLostWorld
lessening,5.0,0.0,1.0,0.0
lesser,2.0,0.0,0.0,3.0
lesson,1.0,0.0,2.0,1.0
lessons,2.0,1.0,0.0,0.0
lest,2.0,2.0,8.0,2.0
lestrade,0.0,10.0,0.0,0.0
let,27.0,23.0,75.0,26.0
lets,0.0,0.0,0.0,1.0
lettefs,0.0,1.0,0.0,0.0
letter,33.0,32.0,116.0,23.0
letters,12.0,5.0,16.0,5.0
letting,1.0,0.0,5.0,0.0
level,1.0,1.0,0.0,10.0
levelled,0.0,0.0,1.0,0.0
levels,0.0,0.0,0.0,1.0
lever,0.0,0.0,0.0,2.0
leverage,0.0,0.0,0.0,1.0
levered,0.0,0.0,0.0,1.0
levity,1.0,0.0,0.0,2.0
lewis,0.0,0.0,3.0,0.0
liability,0.0,0.0,0.0,1.0
liable,4.0,0.0,2.0,0.0
liana,0.0,0.0,0.0,1.0
liar,0.0,0.0,0.0,12.0
liberal,2.0,1.0,5.0,0.0
liberality,3.0,0.0,2.0,0.0
liberally,0.0,0.0,2.0,0.0
liberties,0.0,0.0,1.0,1.0
liberty,5.0,0.0,7.0,2.0
library,1.0,1.0,23.0,0.0
licence,0.0,0.0,2.0,0.0
license,1.0,0.0,0.0,0.0
licentiousness,0.0,0.0,1.0,0.0
lichen,0.0,0.0,0.0,1.0
lichens,0.0,1.0,0.0,1.0
lid,0.0,0.0,0.0,2.0
lids,0.0,1.0,0.0,2.0
lie,0.0,8.0,1.0,12.0
lied,0.0,2.0,0.0,1.0
lies,1.0,5.0,1.0,5.0
lieu,0.0,0.0,2.0,0.0
lieutenant,2.0,0.0,1.0,1.0
lieve,1.0,1.0,0.0,0.0
life,49.0,37.0,56.0,81.0
lifeless,1.0,1.0,0.0,0.0
lifetime,0.0,1.0,1.0,0.0
lift,0.0,1.0,4.0,4.0
lifted,0.0,3.0,2.0,3.0
lifting,1.0,0.0,0.0,1.0
light,7.0,57.0,18.0,34.0
lighted,1.0,2.0,1.0,1.0
lighten,1.0,0.0,0.0,0.0
lighter,0.0,2.0,0.0,1.0
lightest,0.0,0.0,0.0,1.0
lighting,0.0,3.0,0.0,1.0
lightly,0.0,3.0,0.0,1.0
lightness,1.0,0.0,1.0,0.0
lightning,0.0,0.0,0.0,1.0
lights,0.0,1.0,0.0,2.0
like,81.0,52.0,77.0,151.0
liked,15.0,2.0,27.0,4.0
likelihood,1.0,0.0,5.0,0.0
likely,24.0,11.0,38.0,14.0
likeness,1.0,0.0,3.0,0.0
likes,2.0,1.0,9.0,0.0
likewise,2.0,0.0,17.0,0.0
liking,5.0,0.0,2.0,0.0
limb,0.0,1.0,0.0,2.0
limbed,0.0,0.0,0.0,1.0
limbs,3.0,1.0,0.0,6.0
limit,0.0,0.0,0.0,3.0
limitations,0.0,0.0,0.0,1.0
limited,2.0,2.0,0.0,6.0
limitless,0.0,0.0,0.0,1.0
limits,2.0,2.0,1.0,3.0
limp,0.0,2.0,0.0,2.0
limped,0.0,0.0,0.0,2.0
limping,0.0,0.0,0.0,1.0
line,8.0,14.0,8.0,34.0
lined,0.0,1.0,0.0,1.0
linen,0.0,2.0,0.0,1.0
liner,0.0,0.0,0.0,5.0
lines,6.0,3.0,9.0,4.0
linger,1.0,0.0,0.0,2.0
lingering,2.0,0.0,1.0,0.0
lingoa,0.0,0.0,0.0,1.0
link,0.0,0.0,0.0,8.0
links,0.0,1.0,0.0,1.0
lintel,0.0,1.0,0.0,0.0
lioness,0.0,1.0,0.0,0.0
lions,0.0,0.0,0.0,1.0
lip,1.0,1.0,0.0,1.0
lipped,0.0,1.0,0.0,0.0
lips,0.0,7.0,9.0,6.0
liquid,0.0,0.0,0.0,2.0
lisbon,2.0,0.0,0.0,0.0
lisp,0.0,1.0,0.0,0.0
lisping,0.0,1.0,0.0,0.0
list,4.0,2.0,3.0,3.0
listen,13.0,2.0,12.0,2.0
listened,16.0,5.0,21.0,8.0
listener,3.0,0.0,3.0,0.0
listening,9.0,0.0,10.0,2.0
lists,1.0,0.0,0.0,0.0
lit,0.0,1.0,0.0,6.0
literally,0.0,0.0,0.0,2.0
literary,1.0,0.0,0.0,0.0
litigation,0.0,1.0,0.0,0.0
litter,0.0,1.0,0.0,3.0
littered,0.0,1.0,0.0,1.0
little,176.0,57.0,189.0,89.0
littlenesses,1.0,0.0,0.0,0.0
live,14.0,9.0,20.0,12.0
lived,20.0,14.0,14.0,16.0
liveliest,0.0,0.0,3.0,0.0
liveliness,0.0,0.0,4.0,0.0
lively,6.0,2.0,15.0,2.0
liverpool,0.0,0.0,1.0,0.0
livery,4.0,0.0,2.0,0.0
lives,8.0,6.0,4.0,13.0
livid,0.0,1.0,0.0,1.0
livin,0.0,0.0,0.0,1.0
living,22.0,7.0,24.0,9.0
livings,0.0,0.0,1.0,0.0
lizard,0.0,0.0,0.0,2.0
lizards,0.0,0.0,0.0,4.0
lizzy,0.0,0.0,96.0,0.0
ll,1.0,27.0,1.0,41.0
load,0.0,0.0,0.0,2.0
loaded,0.0,0.0,0.0,3.0
loaf,0.0,2.0,0.0,0.0
loafers,0.0,0.0,0.0,1.0
loath,0.0,1.0,0.0,0.0
loathsome,0.0,0.0,0.0,4.0
lobby,1.0,0.0,1.0,0.0
lobes,0.0,0.0,0.0,1.0
lobster,0.0,0.0,0.0,1.0
local,0.0,5.0,1.0,4.0
localize,0.0,1.0,0.0,0.0
locally,0.0,0.0,0.0,1.0
locate,0.0,0.0,0.0,1.0
lock,0.0,4.0,1.0,1.0
locked,0.0,1.0,0.0,1.0
locks,0.0,1.0,0.0,1.0
locum,0.0,0.0,0.0,1.0
lodge,5.0,3.0,8.0,0.0
lodged,0.0,1.0,0.0,0.0
lodgers,1.0,0.0,0.0,0.0
lodges,0.0,0.0,2.0,0.0
lodging,2.0,0.0,0.0,0.0
lodgings,11.0,0.0,5.0,0.0
loft,0.0,3.0,0.0,0.0
lofty,1.0,1.0,1.0,1.0
log,0.0,1.0,0.0,2.0
logical,0.0,2.0,0.0,0.0
logs,0.0,0.0,0.0,1.0
loin,0.0,0.0,0.0,1.0
loiter,0.0,1.0,0.0,0.0
loiterers,0.0,1.0,0.0,0.0
loitering,1.0,0.0,0.0,0.0
london,14.0,49.0,55.0,23.0
londoner,0.0,0.0,0.0,1.0
loneliness,0.0,1.0,0.0,0.0
lonely,0.0,12.0,0.0,3.0
long,95.0,70.0,115.0,91.0
longbourn,0.0,0.0,88.0,0.0
longed,4.0,0.0,9.0,0.0
longer,26.0,3.0,44.0,14.0
longest,1.0,0.0,0.0,0.0
longing,0.0,0.0,2.0,1.0
longitude,0.0,0.0,0.0,1.0
loo,0.0,0.0,2.0,0.0
look,56.0,28.0,57.0,36.0
looked,42.0,47.0,74.0,73.0
lookin,0.0,0.0,0.0,1.0
looking,45.0,18.0,34.0,23.0
looks,14.0,0.0,12.0,6.0
loom,0.0,1.0,0.0,0.0
loomed,0.0,1.0,0.0,2.0
loonies,0.0,0.0,0.0,1.0
loopholes,0.0,1.0,0.0,0.0
loose,0.0,4.0,1.0,7.0
loosed,0.0,1.0,0.0,0.0
loosened,0.0,0.0,0.0,1.0
looseness,0.0,1.0,0.0,0.0
loped,0.0,0.0,0.0,1.0
lopez,0.0,0.0,0.0,3.0
lord,9.0,1.0,12.0,158.0
lordship,0.0,0.0,0.0,2.0
lose,7.0,6.0,11.0,4.0
loser,0.0,0.0,1.0,0.0
losing,2.0,1.0,1.0,1.0
loss,8.0,4.0,17.0,3.0
losses,0.0,0.0,1.0,0.0
lost,18.0,10.0,29.0,22.0
lot,3.0,0.0,2.0,7.0
lottery,0.0,0.0,3.0,0.0
loud,0.0,2.0,2.0,5.0
louder,0.0,4.0,1.0,7.0
loudly,0.0,1.0,2.0,1.0
louis,0.0,0.0,0.0,1.0
louisa,111.0,0.0,6.0,0.0
louise,1.0,0.0,0.0,0.0
lounge,0.0,0.0,0.0,1.0
love,42.0,16.0,92.0,18.0
loved,16.0,3.0,10.0,1.0
loveliest,1.0,0.0,1.0,0.0
loveliness,0.0,0.0,2.0,0.0
lovely,5.0,1.0,3.0,4.0
lover,0.0,0.0,5.0,3.0
lovers,0.0,1.0,4.0,0.0
loves,2.0,0.0,2.0,0.0
loving,1.0,0.0,2.0,0.0
low,15.0,18.0,8.0,20.0
lowed,0.0,1.0,0.0,0.0
lower,5.0,8.0,4.0,3.0
lowered,0.0,1.0,0.0,0.0
lowering,1.0,0.0,0.0,0.0
lowest,1.0,0.0,1.0,2.0
lowness,2.0,0.0,1.0,0.0
loyalty,1.0,0.0,0.0,0.0
lt,0.0,1.0,0.0,0.0
lucas,0.0,0.0,70.0,0.0
lucases,0.0,0.0,14.0,0.0
lucid,0.0,0.0,0.0,1.0
lucidity,0.0,0.0,0.0,1.0
luck,7.0,5.0,4.0,5.0
luckiest,0.0,0.0,1.0,0.0
luckily,1.0,0.0,4.0,0.0
luckless,0.0,0.0,1.0,0.0
lucky,6.0,4.0,6.0,3.0
ludicrous,0.0,0.0,0.0,1.0
luggage,0.0,4.0,0.0,1.0
lumbered,0.0,0.0,0.0,2.0
lumbering,0.0,0.0,0.0,1.0
luminous,0.0,3.0,0.0,1.0
lump,0.0,0.0,0.0,4.0
lumps,0.0,0.0,0.0,2.0
lunatic,0.0,0.0,0.0,2.0
lunch,0.0,5.0,0.0,3.0
lunched,0.0,1.0,0.0,0.0
luncheon,0.0,1.0,1.0,0.0
lunching,0.0,1.0,0.0,0.0
lungs,0.0,0.0,0.0,1.0
lurched,0.0,0.0,0.0,1.0
lurching,0.0,0.0,0.0,1.0
lure,0.0,1.0,0.0,0.0
lurk,0.0,1.0,0.0,0.0
lurked,0.0,2.0,0.0,1.0
lurking,0.0,6.0,1.0,4.0
lurks,0.0,1.0,0.0,1.0
luscious,0.0,0.0,0.0,1.0
lush,0.0,2.0,0.0,1.0
lust,0.0,0.0,0.0,2.0
lustre,0.0,0.0,1.0,0.0
lustrous,0.0,0.0,0.0,1.0
luxuriance,0.0,0.0,0.0,2.0
luxuriant,1.0,1.0,0.0,4.0
luxurious,0.0,0.0,0.0,2.0
luxury,0.0,0.0,0.0,1.0
lydia,0.0,0.0,171.0,0.0
lying,2.0,5.0,1.0,6.0
lyme,67.0,0.0,0.0,0.0
lyons,0.0,22.0,0.0,0.0
m,1.0,6.0,2.0,22.0
ma,11.0,0.0,7.0,0.0
mac,0.0,0.0,0.0,3.0
macdona,0.0,0.0,0.0,3.0
machetes,0.0,0.0,0.0,2.0
machine,0.0,0.0,0.0,1.0
machines,1.0,0.0,0.0,0.0
mackenzie,1.0,0.0,0.0,0.0
mackintoshed,0.0,0.0,0.0,1.0
maclean,1.0,0.0,0.0,0.0
macs,0.0,0.0,0.0,1.0
mad,1.0,2.0,0.0,6.0
madam,2.0,4.0,21.0,3.0
maddened,0.0,0.0,0.0,1.0
maddest,0.0,1.0,0.0,0.0
made,96.0,55.0,126.0,95.0
madly,0.0,1.0,0.0,2.0
madman,0.0,1.0,0.0,2.0
madness,1.0,0.0,0.0,3.0
magazine,0.0,0.0,0.0,3.0
magazines,0.0,0.0,0.0,1.0
magic,0.0,0.0,0.0,1.0
magistrate,0.0,0.0,1.0,0.0
magnates,0.0,1.0,0.0,0.0
magnetism,0.0,0.0,0.0,1.0
magnificent,0.0,0.0,0.0,3.0
magnitude,0.0,0.0,1.0,0.0
mahogany,1.0,0.0,0.0,0.0
maid,8.0,8.0,3.0,2.0
maiden,0.0,4.0,1.0,0.0
maidenhair,0.0,0.0,0.0,1.0
maids,1.0,0.0,0.0,0.0
mail,0.0,0.0,0.0,3.0
mailer,0.0,1.0,0.0,0.0
main,0.0,0.0,0.0,11.0
mainly,1.0,0.0,0.0,1.0
mains,0.0,1.0,0.0,0.0
maintain,1.0,0.0,1.0,0.0
maintained,2.0,0.0,2.0,1.0
maintaining,5.0,0.0,1.0,0.0
maintenance,1.0,0.0,0.0,0.0
majestic,0.0,0.0,0.0,3.0
majesty,0.0,0.0,0.0,1.0
majority,0.0,0.0,0.0,1.0
make,88.0,46.0,167.0,71.0
maker,1.0,0.0,0.0,0.0
makes,6.0,2.0,7.0,7.0
making,23.0,8.0,38.0,14.0
malaya,0.0,0.0,0.0,1.0
malcontents,0.0,0.0,0.0,1.0
male,1.0,0.0,1.0,1.0
males,0.0,0.0,0.0,3.0
malevolent,0.0,1.0,0.0,6.0
malice,0.0,0.0,2.0,1.0
malicious,0.0,0.0,2.0,1.0
malignancy,0.0,1.0,0.0,0.0
malignant,0.0,2.0,0.0,0.0
malignantly,0.0,1.0,0.0,0.0
mall,0.0,0.0,0.0,2.0
malone,0.0,0.0,0.0,38.0
maloni,0.0,0.0,0.0,1.0
mamma,9.0,0.0,11.0,0.0
mammalian,0.0,0.0,0.0,1.0
mammals,0.0,0.0,0.0,2.0
mammoths,0.0,0.0,0.0,1.0
man,134.0,214.0,151.0,165.0
manage,1.0,1.0,3.0,1.0
managed,0.0,1.0,1.0,2.0
management,1.0,2.0,4.0,1.0
manager,0.0,3.0,1.0,0.0
managing,1.0,0.0,0.0,0.0
manaos,0.0,0.0,0.0,8.0
manatee,0.0,0.0,0.0,1.0
mandeville,0.0,0.0,0.0,1.0
mangled,0.0,1.0,0.0,1.0
mangles,0.0,1.0,0.0,0.0
manifesting,0.0,1.0,0.0,0.0
manifold,0.0,0.0,1.0,0.0
manioc,0.0,0.0,0.0,1.0
manipulation,0.0,0.0,0.0,1.0
mankind,1.0,0.0,1.0,1.0
manliest,0.0,0.0,0.0,1.0
manly,1.0,0.0,0.0,0.0
manner,43.0,7.0,100.0,11.0
mannered,0.0,1.0,0.0,0.0
manners,33.0,0.0,43.0,1.0
mannikin,0.0,0.0,0.0,1.0
manoeuvre,0.0,0.0,1.0,0.0
manoeuvred,1.0,0.0,0.0,0.0
manoeuvres,1.0,0.0,0.0,0.0
manor,1.0,1.0,2.0,0.0
manorial,0.0,1.0,0.0,0.0
manser,0.0,1.0,0.0,0.0
manservant,0.0,3.0,0.0,0.0
mansion,5.0,0.0,2.0,0.0
mansos,0.0,0.0,0.0,1.0
mantel,1.0,0.0,0.0,1.0
mantelpiece,0.0,0.0,3.0,1.0
manuel,0.0,0.0,0.0,1.0
manuscript,0.0,5.0,0.0,1.0
many,85.0,20.0,118.0,47.0
map,0.0,2.0,0.0,9.0
maple,0.0,0.0,0.0,26.0
mapped,0.0,0.0,0.0,1.0
maps,0.0,0.0,0.0,1.0
mar,1.0,1.0,0.0,0.0
marble,0.0,1.0,0.0,2.0
march,1.0,1.0,2.0,3.0
marcini,0.0,1.0,0.0,0.0
mare,0.0,5.0,0.0,1.0
maretas,0.0,0.0,0.0,2.0
margin,0.0,0.0,0.0,4.0
margins,0.0,0.0,0.0,1.0
maria,0.0,0.0,20.0,0.0
mark,3.0,11.0,4.0,10.0
marked,4.0,8.0,14.0,21.0
markedly,0.0,0.0,0.0,1.0
market,2.0,0.0,2.0,0.0
marking,1.0,1.0,0.0,1.0
marks,0.0,10.0,2.0,6.0
marlborough,5.0,0.0,0.0,1.0
marmion,1.0,0.0,0.0,0.0
marooned,0.0,0.0,0.0,2.0
marred,0.0,1.0,0.0,0.0
marriage,27.0,5.0,66.0,0.0
marriages,2.0,0.0,0.0,0.0
married,24.0,6.0,61.0,1.0
marry,26.0,3.0,42.0,2.0
marrying,8.0,0.0,23.0,0.0
marsh,0.0,0.0,0.0,3.0
marshal,1.0,0.0,0.0,0.0
marshes,0.0,0.0,0.0,2.0
marshy,0.0,0.0,0.0,2.0
martial,0.0,0.0,0.0,1.0
marvel,0.0,1.0,0.0,1.0
marveled,0.0,0.0,0.0,1.0
marveling,0.0,0.0,0.0,1.0
marvellous,0.0,1.0,0.0,0.0
marvelous,0.0,0.0,0.0,2.0
mary,138.0,0.0,39.0,0.0
marys,1.0,0.0,0.0,0.0
masculine,0.0,0.0,0.0,1.0
mask,0.0,1.0,0.0,2.0
masked,0.0,1.0,0.0,0.0
masks,0.0,0.0,0.0,1.0
masonic,0.0,0.0,0.0,1.0
mass,0.0,0.0,0.0,4.0
massa,0.0,0.0,0.0,6.0
massas,0.0,0.0,0.0,1.0
massive,0.0,0.0,0.0,5.0
mast,0.0,0.0,0.0,1.0
master,5.0,16.0,28.0,7.0
mastered,0.0,1.0,0.0,0.0
masterful,0.0,3.0,0.0,4.0
masterly,0.0,0.0,1.0,1.0
masters,0.0,1.0,2.0,4.0
mastiff,0.0,3.0,0.0,0.0
mastodons,0.0,0.0,0.0,1.0
mat,0.0,0.0,0.0,1.0
match,21.0,3.0,24.0,3.0
matches,0.0,0.0,0.0,1.0
matchwood,0.0,0.0,0.0,3.0
mate,0.0,0.0,0.0,2.0
material,6.0,5.0,9.0,5.0
materially,2.0,0.0,5.0,0.0
materials,2.0,0.0,0.0,2.0
maternal,0.0,0.0,2.0,0.0
mates,0.0,0.0,0.0,1.0
mation,0.0,1.0,0.0,0.0
matlock,0.0,0.0,2.0,0.0
matrimonial,0.0,0.0,1.0,0.0
matrimony,1.0,0.0,6.0,0.0
mats,0.0,0.0,0.0,1.0
matted,0.0,1.0,0.0,3.0
matter,21.0,49.0,29.0,33.0
matters,9.0,3.0,8.0,6.0
matto,0.0,0.0,0.0,1.0
mature,1.0,0.0,1.0,1.0
maturity,1.0,0.0,0.0,0.0
mauled,0.0,0.0,0.0,1.0
mauritia,0.0,0.0,0.0,1.0
maxillary,0.0,1.0,0.0,0.0
may,87.0,102.0,193.0,131.0
maybe,0.0,0.0,0.0,2.0
mayor,0.0,1.0,0.0,0.0
mayoralty,0.0,0.0,1.0,0.0
maze,0.0,1.0,0.0,1.0
mcardle,0.0,0.0,0.0,17.0
me,188.0,326.0,447.0,330.0
meadow,2.0,0.0,0.0,0.0
meadows,0.0,0.0,1.0,0.0
meal,0.0,1.0,0.0,0.0
mean,23.0,19.0,34.0,18.0
meanest,0.0,0.0,1.0,0.0
meaning,16.0,3.0,14.0,2.0
meaningless,0.0,0.0,0.0,1.0
meanly,0.0,0.0,3.0,0.0
meanness,0.0,0.0,1.0,0.0
means,21.0,18.0,57.0,19.0
meant,16.0,11.0,28.0,6.0
meantime,0.0,0.0,1.0,2.0
meanwhile,1.0,2.0,5.0,3.0
measure,2.0,0.0,5.0,3.0
measured,0.0,0.0,0.0,1.0
measures,4.0,1.0,3.0,0.0
meat,1.0,1.0,4.0,6.0
meaty,0.0,0.0,0.0,1.0
mechanical,0.0,1.0,0.0,2.0
mechanically,1.0,0.0,1.0,1.0
mechanism,0.0,0.0,0.0,2.0
medal,0.0,0.0,0.0,1.0
medi,0.0,1.0,0.0,0.0
medical,1.0,8.0,0.0,4.0
medicine,1.0,0.0,0.0,0.0
medieval,0.0,0.0,0.0,2.0
mediocrity,0.0,0.0,1.0,0.0
meditate,0.0,0.0,2.0,0.0
meditated,0.0,0.0,2.0,0.0
meditating,1.0,0.0,3.0,0.0
meditation,1.0,0.0,1.0,0.0
meditations,0.0,0.0,1.0,0.0
mediterranean,1.0,0.0,0.0,0.0
medium,1.0,0.0,0.0,1.0
meek,0.0,1.0,0.0,0.0
meekly,0.0,1.0,0.0,0.0
meesion,0.0,0.0,0.0,2.0
meet,24.0,12.0,31.0,12.0
meetin,0.0,0.0,0.0,1.0
meeting,21.0,1.0,22.0,18.0
meetings,4.0,0.0,2.0,0.0
meets,0.0,1.0,2.0,1.0
megalomaniac,0.0,0.0,0.0,1.0
megalosaurus,0.0,0.0,0.0,1.0
melancholy,4.0,10.0,5.0,2.0
meldrum,0.0,0.0,0.0,1.0
melee,0.0,0.0,0.0,1.0
mellow,0.0,1.0,0.0,1.0
member,1.0,2.0,1.0,3.0
members,0.0,1.0,0.0,4.0
membrane,0.0,0.0,0.0,3.0
membranes,0.0,0.0,0.0,1.0
membranous,0.0,0.0,0.0,4.0
memoirs,1.0,0.0,0.0,0.0
memorable,0.0,0.0,0.0,2.0
memorandums,1.0,0.0,0.0,0.0
memories,0.0,1.0,2.0,2.0
memory,6.0,6.0,8.0,14.0
men,32.0,15.0,33.0,88.0
menace,0.0,0.0,0.0,5.0
menaces,0.0,0.0,0.0,1.0
menacing,0.0,2.0,0.0,5.0
menage,0.0,0.0,0.0,1.0
mend,1.0,0.0,5.0,1.0
ment,0.0,2.0,0.0,0.0
mental,4.0,3.0,0.0,7.0
mention,12.0,6.0,30.0,3.0
mentioned,13.0,7.0,28.0,7.0
mentioning,3.0,0.0,7.0,0.0
mephitic,0.0,0.0,0.0,1.0
mer,0.0,2.0,0.0,0.0
mercenary,0.0,0.0,5.0,0.0
merchandise,1.0,0.0,0.0,0.0
merchant,0.0,0.0,0.0,1.0
merciful,1.0,0.0,0.0,1.0
merciless,0.0,0.0,0.0,1.0
mercury,0.0,1.0,0.0,0.0
mercy,1.0,4.0,0.0,2.0
mere,11.0,4.0,5.0,7.0
merely,10.0,4.0,33.0,9.0
merged,1.0,1.0,0.0,1.0
merging,0.0,0.0,0.0,1.0
merit,4.0,0.0,7.0,2.0
merited,0.0,0.0,2.0,1.0
merits,5.0,0.0,1.0,0.0
merivale,0.0,0.0,0.0,1.0
merriment,0.0,1.0,0.0,2.0
merripit,0.0,15.0,0.0,0.0
merry,3.0,0.0,3.0,0.0
meryton,0.0,0.0,57.0,0.0
meshes,0.0,2.0,0.0,0.0
mess,0.0,0.0,1.0,0.0
message,3.0,12.0,3.0,6.0
messages,0.0,0.0,1.0,1.0
messenger,0.0,3.0,0.0,0.0
met,27.0,16.0,39.0,15.0
metal,0.0,0.0,0.0,1.0
metcalf,0.0,0.0,1.0,0.0
meteor,0.0,0.0,0.0,1.0
method,2.0,2.0,5.0,2.0
methods,1.0,4.0,0.0,4.0
mexborough,0.0,1.0,0.0,0.0
meyers,0.0,1.0,0.0,0.0
miasmatic,0.0,1.0,0.0,0.0
mice,0.0,0.0,0.0,1.0
michaelmas,3.0,1.0,2.0,0.0
michigan,0.0,0.0,0.0,1.0
microcosm,0.0,0.0,0.0,1.0
microscope,0.0,0.0,0.0,1.0
mid,0.0,1.0,0.0,1.0
midday,0.0,0.0,0.0,2.0
middle,2.0,10.0,3.0,6.0
middleton,0.0,1.0,0.0,0.0
midnight,0.0,0.0,0.0,2.0
midshipmen,2.0,0.0,0.0,0.0
midst,3.0,0.0,0.0,2.0
midsummer,0.0,0.0,0.0,1.0
mien,0.0,0.0,1.0,0.0
might,166.0,88.0,200.0,74.0
mightily,1.0,0.0,0.0,0.0
mighty,0.0,3.0,0.0,7.0
mild,1.0,1.0,1.0,0.0
mildly,0.0,0.0,1.0,0.0
mildness,2.0,0.0,2.0,0.0
mile,5.0,4.0,6.0,12.0
miles,12.0,11.0,16.0,32.0
military,1.0,0.0,1.0,0.0
militia,0.0,0.0,6.0,0.0
milkmen,1.0,0.0,0.0,0.0
millbank,0.0,0.0,0.0,1.0
miller,0.0,0.0,1.0,0.0
milliner,0.0,0.0,2.0,0.0
million,1.0,1.0,0.0,0.0
millions,0.0,1.0,0.0,0.0
milsom,5.0,0.0,0.0,0.0
mince,0.0,0.0,1.0,0.0
mind,64.0,45.0,57.0,28.0
minded,1.0,6.0,2.0,2.0
mindedness,1.0,0.0,0.0,0.0
mindful,1.0,0.0,1.0,0.0
minds,3.0,6.0,4.0,5.0
mine,10.0,11.0,15.0,11.0
minehead,1.0,0.0,0.0,0.0
miners,0.0,1.0,0.0,0.0
mines,0.0,0.0,0.0,1.0
mingled,0.0,1.0,1.0,1.0
mingling,0.0,0.0,1.0,0.0
miniature,1.0,0.0,0.0,0.0
miniatures,0.0,0.0,3.0,0.0
minimum,0.0,0.0,0.0,1.0
minister,0.0,1.0,0.0,0.0
minor,0.0,0.0,0.0,1.0
minority,0.0,0.0,0.0,2.0
minstrel,0.0,1.0,0.0,0.0
minute,8.0,5.0,9.0,8.0
minutely,0.0,0.0,3.0,0.0
minuteness,0.0,0.0,1.0,0.0
minutes,26.0,13.0,37.0,13.0
minutest,0.0,0.0,1.0,0.0
minutiae,3.0,0.0,0.0,0.0
miraculous,0.0,0.0,2.0,1.0
miranha,0.0,0.0,0.0,1.0
mire,0.0,25.0,0.0,0.0
miriti,0.0,0.0,0.0,1.0
mirrors,1.0,0.0,0.0,0.0
mirth,2.0,0.0,2.0,0.0
miry,0.0,1.0,0.0,0.0
mis,0.0,1.0,0.0,0.0
misapprehension,1.0,0.0,0.0,0.0
miscalculation,0.0,1.0,0.0,0.0
miscar,0.0,1.0,0.0,0.0
mischance,1.0,0.0,1.0,0.0
mischief,4.0,3.0,3.0,2.0
mischievous,1.0,1.0,0.0,1.0
mischievously,0.0,0.0,1.0,0.0
misconceived,1.0,0.0,0.0,0.0
misconduct,1.0,0.0,2.0,0.0
misconstruction,1.0,0.0,0.0,0.0
misconstructions,1.0,0.0,0.0,0.0
mised,0.0,1.0,0.0,0.0
miserable,1.0,1.0,6.0,2.0
miserably,1.0,0.0,1.0,0.0
miseries,0.0,0.0,1.0,0.0
miserly,0.0,0.0,1.0,0.0
misery,10.0,1.0,14.0,1.0
misfortune,2.0,3.0,9.0,1.0
misfortunes,1.0,0.0,4.0,0.0
misgivings,0.0,0.0,0.0,1.0
misinterpreted,0.0,0.0,0.0,1.0
mislaid,0.0,2.0,0.0,0.0
mislead,0.0,0.0,1.0,0.0
misleading,0.0,0.0,1.0,1.0
misleads,0.0,0.0,1.0,0.0
misled,3.0,0.0,1.0,1.0
mismanagement,0.0,0.0,1.0,0.0
misrepresentation,0.0,0.0,1.0,0.0
misrepresented,0.0,0.0,2.0,0.0
miss,125.0,16.0,283.0,1.0
missed,2.0,2.0,3.0,4.0
missent,0.0,0.0,2.0,0.0
misses,1.0,0.0,0.0,0.0
missin,0.0,0.0,0.0,2.0
missing,1.0,8.0,1.0,7.0
mission,0.0,5.0,0.0,7.0
missish,0.0,0.0,1.0,0.0
mist,0.0,1.0,0.0,1.0
mistake,5.0,5.0,8.0,2.0
mistaken,9.0,4.0,21.0,1.0
mistakes,0.0,0.0,2.0,0.0
mistaking,1.0,0.0,0.0,1.0
mister,0.0,2.0,0.0,0.0
mistook,0.0,0.0,1.0,0.0
mistress,7.0,1.0,9.0,0.0
mistrust,0.0,0.0,1.0,0.0
mists,0.0,0.0,0.0,2.0
misty,1.0,0.0,0.0,1.0
misunderstand,0.0,0.0,3.0,0.0
misunderstood,1.0,0.0,4.0,0.0
misuse,1.0,0.0,0.0,0.0
misused,0.0,0.0,1.0,0.0
mitigate,0.0,0.0,0.0,1.0
mix,0.0,0.0,1.0,1.0
mixed,2.0,0.0,2.0,2.0
mixing,0.0,0.0,1.0,0.0
mixture,1.0,2.0,5.0,3.0
mlle,0.0,2.0,0.0,0.0
mme,0.0,2.0,0.0,0.0
moan,0.0,4.0,0.0,0.0
moaned,0.0,1.0,0.0,0.0
moaning,0.0,2.0,0.0,0.0
mob,0.0,0.0,0.0,2.0
mock,0.0,0.0,0.0,1.0
mocking,0.0,0.0,0.0,1.0
mode,0.0,0.0,5.0,0.0
model,3.0,0.0,2.0,0.0
moderate,2.0,1.0,2.0,0.0
moderating,0.0,0.0,0.0,1.0
moderation,1.0,0.0,2.0,0.0
modern,2.0,9.0,2.0,12.0
modes,2.0,0.0,0.0,0.0
modest,4.0,1.0,2.0,0.0
modesty,2.0,0.0,6.0,1.0
modification,0.0,0.0,0.0,1.0
modify,1.0,0.0,0.0,4.0
moftimer,0.0,1.0,0.0,0.0
moist,0.0,0.0,0.0,1.0
moisture,0.0,0.0,0.0,1.0
mojo,0.0,0.0,0.0,2.0
molds,0.0,0.0,0.0,1.0
molland,1.0,0.0,0.0,0.0
mollified,0.0,0.0,0.0,1.0
molluscs,0.0,0.0,0.0,1.0
moment,71.0,26.0,70.0,48.0
momentary,7.0,0.0,3.0,1.0
